state,district,year,residualsodiumcarbonate
Assam,Kamrup Metropolitan,2013,
Assam,Kamrup Metropolitan,2014,-1.4875001
Assam,Kamrup Metropolitan,2015,-1.4485714
Assam,Kamrup Metropolitan,2016,0
Assam,Kamrup Metropolitan,2017,-2.73
Assam,Kamrup Metropolitan,2018,-1.2184283
Assam,Kamrup,2000,
Assam,Kamrup,2001,
Assam,Kamrup,2002,
Assam,Kamrup,2003,
Assam,Kamrup,2004,
Assam,Kamrup,2005,0.95599997
Assam,Kamrup,2006,1.04
Assam,Kamrup,2007,2.1559999
Assam,Kamrup,2008,1.7550001
Assam,Kamrup,2009,0.039999999
Assam,Kamrup,2010,0.14999999
Assam,Kamrup,2011,0.68000001
Assam,Kamrup,2012,0.63999999
Assam,Kamrup,2013,0.49333334
Assam,Kamrup,2014,-0.87111109
Assam,Kamrup,2015,1.22
Assam,Kamrup,2016,0
Assam,Kamrup,2017,
Assam,Kamrup,2018,-1.5104682
Assam,Karbi Anglong,2000,
Assam,Karbi Anglong,2001,
Assam,Karbi Anglong,2002,
Assam,Karbi Anglong,2003,
Assam,Karbi Anglong,2004,
Assam,Karbi Anglong,2005,0.65000004
Assam,Karbi Anglong,2006,3.5450001
Assam,Karbi Anglong,2007,0.43333334
Assam,Karbi Anglong,2008,6.2349997
Assam,Karbi Anglong,2009,0.40000001
Assam,Karbi Anglong,2010,
Assam,Karbi Anglong,2011,1.8000001
Assam,Karbi Anglong,2012,1.22
Assam,Karbi Anglong,2013,
Assam,Karbi Anglong,2014,-0.24235293
Assam,Karbi Anglong,2015,0.602
Assam,Karbi Anglong,2016,0
Assam,Karbi Anglong,2017,5.2121067
Assam,Karbi Anglong,2018,-1.9422753
Assam,Karimganj,2000,
Assam,Karimganj,2001,
Assam,Karimganj,2002,
Assam,Karimganj,2003,
Assam,Karimganj,2004,
Assam,Karimganj,2005,
Assam,Karimganj,2006,
Assam,Karimganj,2007,0.18000001
Assam,Karimganj,2008,0.18000001
Assam,Karimganj,2009,0.64999998
Assam,Karimganj,2010,0.14
Assam,Karimganj,2011,
Assam,Karimganj,2012,
Assam,Karimganj,2013,0.14
Assam,Karimganj,2014,-1.5
Assam,Karimganj,2015,-0.90799999
Assam,Karimganj,2016,
Assam,Karimganj,2017,0.29333332
Assam,Karimganj,2018,-3.3697867
Assam,Kokrajhar,2000,
Assam,Kokrajhar,2001,
Assam,Kokrajhar,2002,
Assam,Kokrajhar,2003,
Assam,Kokrajhar,2004,
Assam,Kokrajhar,2005,0.02
Assam,Kokrajhar,2006,0.34999999
Assam,Kokrajhar,2007,0.27000001
Assam,Kokrajhar,2008,
Assam,Kokrajhar,2009,
Assam,Kokrajhar,2010,
Assam,Kokrajhar,2011,
Assam,Kokrajhar,2012,
Assam,Kokrajhar,2013,
Assam,Kokrajhar,2014,-0.55000001
Assam,Kokrajhar,2015,-1.1
Assam,Kokrajhar,2016,0
Assam,Kokrajhar,2017,
Assam,Kokrajhar,2018,
Assam,Lakhimpur,2000,
Assam,Lakhimpur,2001,
Assam,Lakhimpur,2002,
Assam,Lakhimpur,2003,
Assam,Lakhimpur,2004,
Assam,Lakhimpur,2005,0.60666668
Assam,Lakhimpur,2006,0.25
Assam,Lakhimpur,2007,
Assam,Lakhimpur,2008,0.5
Assam,Lakhimpur,2009,0.97000003
Assam,Lakhimpur,2010,0.36000001
Assam,Lakhimpur,2011,
Assam,Lakhimpur,2012,
Assam,Lakhimpur,2013,0.25999999
Assam,Lakhimpur,2014,-0.64769232
Assam,Lakhimpur,2015,0.75199997
Assam,Lakhimpur,2016,0
Assam,Lakhimpur,2017,-0.99773532
Assam,Lakhimpur,2018,-0.053881582
Assam,Marigaon,2000,
Assam,Marigaon,2001,
Assam,Marigaon,2002,
Assam,Marigaon,2003,
Assam,Marigaon,2004,
Assam,Marigaon,2005,0.18000001
Assam,Marigaon,2006,0.60000002
Assam,Marigaon,2007,0.36666667
Assam,Marigaon,2008,0.47999999
Assam,Marigaon,2009,
Assam,Marigaon,2010,0.89999998
Assam,Marigaon,2011,
Assam,Marigaon,2012,
Assam,Marigaon,2013,0.88
Assam,Marigaon,2014,-0.61199999
Assam,Marigaon,2015,0.51999998
Assam,Marigaon,2016,0
Assam,Marigaon,2017,1.7622356
Assam,Marigaon,2018,-3.6720576
Assam,Nagaon,2000,
Assam,Nagaon,2001,
Assam,Nagaon,2002,
Assam,Nagaon,2003,
Assam,Nagaon,2004,
Assam,Nagaon,2005,0.61500001
Assam,Nagaon,2006,0.54666668
Assam,Nagaon,2007,1.152
Assam,Nagaon,2008,1.0600001
Assam,Nagaon,2009,1.906
Assam,Nagaon,2010,1.25
Assam,Nagaon,2011,0.63
Assam,Nagaon,2012,0.76999998
Assam,Nagaon,2013,0.22
Assam,Nagaon,2014,0.22923075
Assam,Nagaon,2015,-0.85263157
Assam,Nagaon,2016,0
Assam,Nagaon,2017,1.3990105
Assam,Nagaon,2018,-2.0565562
Assam,Nalbari,2000,
Assam,Nalbari,2001,
Assam,Nalbari,2002,
Assam,Nalbari,2003,
Assam,Nalbari,2004,
Assam,Nalbari,2005,2.6199999
Assam,Nalbari,2006,2.6600001
Assam,Nalbari,2007,0.54000002
Assam,Nalbari,2008,2.0599999
Assam,Nalbari,2009,
Assam,Nalbari,2010,
Assam,Nalbari,2011,
Assam,Nalbari,2012,1.66
Assam,Nalbari,2013,
Assam,Nalbari,2014,
Assam,Nalbari,2015,2
Assam,Nalbari,2016,0
Assam,Nalbari,2017,
Assam,Nalbari,2018,-0.14703436
Assam,Sivasagar,2000,
Assam,Sivasagar,2001,
Assam,Sivasagar,2002,
Assam,Sivasagar,2003,
Assam,Sivasagar,2004,
Assam,Sivasagar,2005,0.039999999
Assam,Sivasagar,2006,1.1900001
Assam,Sivasagar,2007,0.32571429
Assam,Sivasagar,2008,
Assam,Sivasagar,2009,
Assam,Sivasagar,2010,1
Assam,Sivasagar,2011,
Assam,Sivasagar,2012,
Assam,Sivasagar,2013,1
Assam,Sivasagar,2014,-0.91499996
Assam,Sivasagar,2015,-0.62333339
Assam,Sivasagar,2016,0
Assam,Sivasagar,2017,
Assam,Sivasagar,2018,
Assam,Sonitpur,2000,
Assam,Sonitpur,2001,
Assam,Sonitpur,2002,
Assam,Sonitpur,2003,
Assam,Sonitpur,2004,
Assam,Sonitpur,2005,0.56666666
Assam,Sonitpur,2006,0.16
Assam,Sonitpur,2007,
Assam,Sonitpur,2008,1.8100001
Assam,Sonitpur,2009,2.7133334
Assam,Sonitpur,2010,
Assam,Sonitpur,2011,
Assam,Sonitpur,2012,
Assam,Sonitpur,2013,
Assam,Sonitpur,2014,-3.02
Assam,Sonitpur,2015,-0.16909091
Assam,Sonitpur,2016,0
Assam,Sonitpur,2017,-1.1446154
Assam,Sonitpur,2018,0
Assam,Tinsukia,2000,
Assam,Tinsukia,2001,
Assam,Tinsukia,2002,
Assam,Tinsukia,2003,
Assam,Tinsukia,2004,
Assam,Tinsukia,2005,0.22
Assam,Tinsukia,2006,
Assam,Tinsukia,2007,1.4466666
Assam,Tinsukia,2008,0.22
Assam,Tinsukia,2009,0.039999999
Assam,Tinsukia,2010,0.59333336
Assam,Tinsukia,2011,
Assam,Tinsukia,2012,0.51999998
Assam,Tinsukia,2013,1.3066667
Assam,Tinsukia,2014,-3.4085712
Assam,Tinsukia,2015,
Assam,Tinsukia,2016,0
Assam,Tinsukia,2017,-2.5279999
Assam,Tinsukia,2018,-3.0073349
Assam,Udalguri,2000,
Assam,Udalguri,2001,
Assam,Udalguri,2002,
Assam,Udalguri,2003,
Assam,Udalguri,2004,
Assam,Udalguri,2005,0.14666666
Assam,Udalguri,2006,1.1440001
Assam,Udalguri,2007,1.4466666
Assam,Udalguri,2008,0.44666666
Assam,Udalguri,2009,
Assam,Udalguri,2010,
Assam,Udalguri,2011,
Assam,Udalguri,2012,
Assam,Udalguri,2013,
Assam,Udalguri,2014,-0.15199998
Assam,Udalguri,2015,-0.47111112
Assam,Udalguri,2016,0
Assam,Udalguri,2017,
Assam,Udalguri,2018,-0.72540426
Bihar,Araria,2000,
Bihar,Araria,2001,
Bihar,Araria,2002,
Bihar,Araria,2003,
Bihar,Araria,2004,
Bihar,Araria,2005,
Bihar,Araria,2006,
Bihar,Araria,2007,0.38
Bihar,Araria,2008,0.81
Bihar,Araria,2009,
Bihar,Araria,2010,
Bihar,Araria,2011,2.4000001
Bihar,Araria,2012,
Bihar,Araria,2013,1.87
Bihar,Araria,2014,
Bihar,Araria,2015,
Bihar,Araria,2016,
Bihar,Araria,2017,
Bihar,Araria,2018,
Bihar,Arwal,2000,
Bihar,Arwal,2001,1.67
Bihar,Arwal,2002,
Bihar,Arwal,2003,
Bihar,Arwal,2004,
Bihar,Arwal,2005,2.2
Bihar,Arwal,2006,
Bihar,Arwal,2007,1.1896966
Bihar,Arwal,2008,1.8200001
Bihar,Arwal,2009,
Bihar,Arwal,2010,5.4099998
Bihar,Arwal,2011,2.335
Bihar,Arwal,2012,2.5
Bihar,Arwal,2013,1.7333333
Bihar,Arwal,2014,
Bihar,Arwal,2015,
Bihar,Arwal,2016,
Bihar,Arwal,2017,
Bihar,Arwal,2018,
Bihar,Aurangabad,2000,4.1079998
Bihar,Aurangabad,2005,5.6657143
Bihar,Aurangabad,2009,5.6900001
Bihar,Aurangabad,2010,3.1699998
Bihar,Aurangabad,2011,3.1600001
Bihar,Aurangabad,2016,-10.548235
Bihar,Banka,2000,
Bihar,Banka,2001,
Bihar,Banka,2002,
Bihar,Banka,2003,
Bihar,Banka,2004,
Bihar,Banka,2005,0.80000001
Bihar,Banka,2006,
Bihar,Banka,2007,
Bihar,Banka,2008,0.89499998
Bihar,Banka,2009,1.49
Bihar,Banka,2010,2.3148181
Bihar,Banka,2011,1.6566666
Bihar,Banka,2012,2.3800001
Bihar,Banka,2013,1.908
Bihar,Banka,2014,
Bihar,Banka,2015,
Bihar,Banka,2016,
Bihar,Banka,2017,
Bihar,Banka,2018,
Bihar,Begusarai,2000,2.9695835
Bihar,Begusarai,2001,
Bihar,Begusarai,2002,
Bihar,Begusarai,2003,
Bihar,Begusarai,2004,
Bihar,Begusarai,2005,0.77999997
Bihar,Begusarai,2006,
Bihar,Begusarai,2007,
Bihar,Begusarai,2008,0.5
Bihar,Begusarai,2009,0.13333333
Bihar,Begusarai,2010,2.45
Bihar,Begusarai,2011,2.1872623
Bihar,Begusarai,2012,2.47
Bihar,Begusarai,2013,1.3
Bihar,Begusarai,2014,
Bihar,Begusarai,2015,
Bihar,Begusarai,2016,
Bihar,Begusarai,2017,
Bihar,Begusarai,2018,
Bihar,Bhagalpur,2000,1.3200001
Bihar,Bhagalpur,2001,
Bihar,Bhagalpur,2002,
Bihar,Bhagalpur,2003,
Bihar,Bhagalpur,2004,5.0999999
Bihar,Bhagalpur,2005,2.8
Bihar,Bhagalpur,2006,
Bihar,Bhagalpur,2007,7.2666669
Bihar,Bhagalpur,2008,16.6
Bihar,Bhagalpur,2009,2.01
Bihar,Bhagalpur,2010,1.14
Bihar,Bhagalpur,2011,2.3880546
Bihar,Bhagalpur,2012,1.525
Bihar,Bhagalpur,2013,3.8228571
Bihar,Bhagalpur,2014,
Bihar,Bhagalpur,2015,
Bihar,Bhagalpur,2016,
Bihar,Bhagalpur,2017,
Bihar,Bhagalpur,2018,
Bihar,Bhojpur,2000,
Bihar,Bhojpur,2001,
Bihar,Bhojpur,2002,
Bihar,Bhojpur,2003,
Bihar,Bhojpur,2004,3.076
Bihar,Bhojpur,2005,1.8
Bihar,Bhojpur,2006,
Bihar,Bhojpur,2007,0.2
Bihar,Bhojpur,2008,2.1066666
Bihar,Bhojpur,2009,1
Bihar,Bhojpur,2010,0.94
Bihar,Bhojpur,2011,0.89999998
Bihar,Bhojpur,2012,1.316
Bihar,Bhojpur,2013,2.3
Bihar,Bhojpur,2014,
Bihar,Bhojpur,2015,
Bihar,Bhojpur,2016,
Bihar,Bhojpur,2017,
Bihar,Bhojpur,2018,
Bihar,Buxar,2000,
Bihar,Buxar,2001,
Bihar,Buxar,2002,
Bihar,Buxar,2003,
Bihar,Buxar,2004,2.1800001
Bihar,Buxar,2005,
Bihar,Buxar,2006,
Bihar,Buxar,2007,2.27
Bihar,Buxar,2008,0.38
Bihar,Buxar,2009,1.3
Bihar,Buxar,2010,6.353333
Bihar,Buxar,2011,6.373333
Bihar,Buxar,2012,6.46
Bihar,Buxar,2013,7.3000002
Bihar,Buxar,2014,
Bihar,Buxar,2015,
Bihar,Buxar,2016,
Bihar,Buxar,2017,
Bihar,Buxar,2018,
Bihar,Darbhanga,2000,
Bihar,Darbhanga,2001,5.6131577
Bihar,Darbhanga,2002,
Bihar,Darbhanga,2003,
Bihar,Darbhanga,2004,
Bihar,Darbhanga,2005,
Bihar,Darbhanga,2006,4.2466669
Bihar,Darbhanga,2007,3.1400001
Bihar,Darbhanga,2008,4.7633333
Bihar,Darbhanga,2009,3.0999999
Bihar,Darbhanga,2010,1.52
Bihar,Darbhanga,2011,2.3
Bihar,Darbhanga,2012,2.3733335
Bihar,Darbhanga,2013,3.5714285
Bihar,Darbhanga,2014,
Bihar,Darbhanga,2015,
Bihar,Darbhanga,2016,
Bihar,Darbhanga,2017,
Bihar,Darbhanga,2018,
Bihar,Gaya,2000,
Bihar,Gaya,2001,3.1398165
Bihar,Gaya,2002,
Bihar,Gaya,2003,
Bihar,Gaya,2004,
Bihar,Gaya,2005,2.4533334
Bihar,Gaya,2006,
Bihar,Gaya,2007,2.3429091
Bihar,Gaya,2008,2.2666667
Bihar,Gaya,2009,3.49
Bihar,Gaya,2010,3.2733333
Bihar,Gaya,2011,2.835
Bihar,Gaya,2012,2.6949999
Bihar,Gaya,2013,2.7
Bihar,Gaya,2014,
Bihar,Gaya,2015,
Bihar,Gaya,2016,0
Bihar,Gaya,2017,
Bihar,Gaya,2018,
Bihar,Gopalganj,2000,
Bihar,Gopalganj,2001,4.4000001
Bihar,Gopalganj,2002,
Bihar,Gopalganj,2003,
Bihar,Gopalganj,2004,
Bihar,Gopalganj,2005,
Bihar,Gopalganj,2006,
Bihar,Gopalganj,2007,3.1600001
Bihar,Gopalganj,2008,1.2866666
Bihar,Gopalganj,2009,1.8685714
Bihar,Gopalganj,2010,1.4514285
Bihar,Gopalganj,2011,4.9666667
Bihar,Gopalganj,2012,4.3800001
Bihar,Gopalganj,2013,3.6976311
Bihar,Gopalganj,2014,
Bihar,Gopalganj,2015,
Bihar,Gopalganj,2016,0
Bihar,Gopalganj,2017,
Bihar,Gopalganj,2018,
Bihar,Jamui,2000,
Bihar,Jamui,2001,
Bihar,Jamui,2002,
Bihar,Jamui,2003,
Bihar,Jamui,2004,
Bihar,Jamui,2005,
Bihar,Jamui,2006,
Bihar,Jamui,2007,
Bihar,Jamui,2008,
Bihar,Jamui,2009,
Bihar,Jamui,2010,
Bihar,Jamui,2011,2.2
Bihar,Jamui,2012,2.3199999
Bihar,Jamui,2013,0.79000002
Bihar,Jamui,2014,
Bihar,Jamui,2015,
Bihar,Jamui,2016,
Bihar,Jamui,2017,
Bihar,Jamui,2018,
Bihar,Jehanabad,2000,
Bihar,Jehanabad,2001,1.8270557
Bihar,Jehanabad,2002,
Bihar,Jehanabad,2003,
Bihar,Jehanabad,2004,
Bihar,Jehanabad,2005,
Bihar,Jehanabad,2006,
Bihar,Jehanabad,2007,
Bihar,Jehanabad,2008,
Bihar,Jehanabad,2009,8.3999996
Bihar,Jehanabad,2010,2.0599999
Bihar,Jehanabad,2011,2.3266666
Bihar,Jehanabad,2012,2.595
Bihar,Jehanabad,2013,2.5599999
Bihar,Jehanabad,2014,
Bihar,Jehanabad,2015,
Bihar,Jehanabad,2016,
Bihar,Jehanabad,2017,
Bihar,Jehanabad,2018,
Bihar,Kaimur (Bhabua),2000,
Bihar,Kaimur (Bhabua),2001,
Bihar,Kaimur (Bhabua),2002,
Bihar,Kaimur (Bhabua),2003,
Bihar,Kaimur (Bhabua),2004,
Bihar,Kaimur (Bhabua),2005,
Bihar,Kaimur (Bhabua),2006,
Bihar,Kaimur (Bhabua),2007,1.2
Bihar,Kaimur (Bhabua),2008,0.16
Bihar,Kaimur (Bhabua),2009,3.3800001
Bihar,Kaimur (Bhabua),2010,5.2199998
Bihar,Kaimur (Bhabua),2011,5.1999998
Bihar,Kaimur (Bhabua),2012,2.724
Bihar,Kaimur (Bhabua),2013,2.3800001
Bihar,Kaimur (Bhabua),2014,
Bihar,Kaimur (Bhabua),2015,-6.8000002
Bihar,Kaimur (Bhabua),2016,
Bihar,Kaimur (Bhabua),2017,-21.575056
Bihar,Kaimur (Bhabua),2018,-22.761545
Bihar,Katihar,2000,1.6350851
Bihar,Katihar,2001,0.02
Bihar,Katihar,2002,
Bihar,Katihar,2003,
Bihar,Katihar,2004,0.91499996
Bihar,Katihar,2005,0.49000001
Bihar,Katihar,2006,
Bihar,Katihar,2007,0.70498562
Bihar,Katihar,2008,2.2160001
Bihar,Katihar,2009,0.44666666
Bihar,Katihar,2010,
Bihar,Katihar,2011,1.7971429
Bihar,Katihar,2012,3.6400001
Bihar,Katihar,2013,1.2911111
Bihar,Katihar,2014,
Bihar,Katihar,2015,
Bihar,Katihar,2016,
Bihar,Katihar,2017,
Bihar,Katihar,2018,
Bihar,Khagaria,2000,2.98
Bihar,Khagaria,2001,
Bihar,Khagaria,2002,
Bihar,Khagaria,2003,
Bihar,Khagaria,2004,
Bihar,Khagaria,2005,
Bihar,Khagaria,2006,
Bihar,Khagaria,2007,1.8
Bihar,Khagaria,2008,0.74000001
Bihar,Khagaria,2009,
Bihar,Khagaria,2010,0.62
Bihar,Khagaria,2011,2.395
Bihar,Khagaria,2012,2.25
Bihar,Khagaria,2013,0.9066667
Bihar,Khagaria,2014,
Bihar,Khagaria,2015,
Bihar,Khagaria,2016,
Bihar,Khagaria,2017,
Bihar,Khagaria,2018,
Bihar,Kishanganj,2000,
Bihar,Kishanganj,2001,
Bihar,Kishanganj,2002,
Bihar,Kishanganj,2003,
Bihar,Kishanganj,2004,0.85333335
Bihar,Kishanganj,2005,0
Bihar,Kishanganj,2006,
Bihar,Kishanganj,2007,
Bihar,Kishanganj,2008,0.91000003
Bihar,Kishanganj,2009,0.62
Bihar,Kishanganj,2010,
Bihar,Kishanganj,2011,1.3000001
Bihar,Kishanganj,2012,
Bihar,Kishanganj,2013,1.9
Bihar,Kishanganj,2014,
Bihar,Kishanganj,2015,
Bihar,Kishanganj,2016,
Bihar,Kishanganj,2017,
Bihar,Kishanganj,2018,0
Bihar,Lakhisarai,2000,4.1199999
Bihar,Lakhisarai,2001,
Bihar,Lakhisarai,2002,
Bihar,Lakhisarai,2003,
Bihar,Lakhisarai,2004,
Bihar,Lakhisarai,2005,3.2
Bihar,Lakhisarai,2006,
Bihar,Lakhisarai,2007,
Bihar,Lakhisarai,2008,
Bihar,Lakhisarai,2009,3.6199999
Bihar,Lakhisarai,2010,2.6849999
Bihar,Lakhisarai,2011,2.6849999
Bihar,Lakhisarai,2012,2.3133333
Bihar,Lakhisarai,2013,2.8533332
Bihar,Lakhisarai,2014,
Bihar,Lakhisarai,2015,
Bihar,Lakhisarai,2016,
Bihar,Lakhisarai,2017,
Bihar,Lakhisarai,2018,
Bihar,Madhepura,2000,
Bihar,Madhepura,2001,
Bihar,Madhepura,2002,
Bihar,Madhepura,2003,
Bihar,Madhepura,2004,
Bihar,Madhepura,2005,
Bihar,Madhepura,2006,
Bihar,Madhepura,2007,
Bihar,Madhepura,2008,0.77500004
Bihar,Madhepura,2009,
Bihar,Madhepura,2010,
Bihar,Madhepura,2011,1.135
Bihar,Madhepura,2012,1.92
Bihar,Madhepura,2013,1.95
Bihar,Madhepura,2014,
Bihar,Madhepura,2015,
Bihar,Madhepura,2016,0
Bihar,Madhepura,2017,
Bihar,Madhepura,2018,
Bihar,Madhubani,2000,
Bihar,Madhubani,2001,2.385
Bihar,Madhubani,2002,
Bihar,Madhubani,2003,
Bihar,Madhubani,2004,3.6800001
Bihar,Madhubani,2005,
Bihar,Madhubani,2006,3.1985197
Bihar,Madhubani,2007,
Bihar,Madhubani,2008,2.5
Bihar,Madhubani,2009,1.8000001
Bihar,Madhubani,2010,2.51
Bihar,Madhubani,2011,1.7466667
Bihar,Madhubani,2012,1.4450001
Bihar,Madhubani,2013,3.77
Bihar,Madhubani,2014,
Bihar,Madhubani,2015,
Bihar,Madhubani,2016,
Bihar,Madhubani,2017,
Bihar,Madhubani,2018,
Bihar,Munger,2000,
Bihar,Munger,2001,
Bihar,Munger,2002,
Bihar,Munger,2003,
Bihar,Munger,2004,
Bihar,Munger,2005,0.62
Bihar,Munger,2006,
Bihar,Munger,2007,19.58
Bihar,Munger,2008,5.8000002
Bihar,Munger,2009,1.58
Bihar,Munger,2010,
Bihar,Munger,2011,5.1866665
Bihar,Munger,2012,3.8933332
Bihar,Munger,2013,0.77999997
Bihar,Munger,2014,
Bihar,Munger,2015,
Bihar,Munger,2016,
Bihar,Munger,2017,
Bihar,Munger,2018,
Bihar,Muzaffarpur,2000,
Bihar,Muzaffarpur,2001,0.39333332
Bihar,Muzaffarpur,2002,
Bihar,Muzaffarpur,2003,
Bihar,Muzaffarpur,2004,
Bihar,Muzaffarpur,2005,
Bihar,Muzaffarpur,2006,0.81333333
Bihar,Muzaffarpur,2007,1.38
Bihar,Muzaffarpur,2008,0.30000001
Bihar,Muzaffarpur,2009,2.8533332
Bihar,Muzaffarpur,2010,3.8433332
Bihar,Muzaffarpur,2011,1.89
Bihar,Muzaffarpur,2012,0.62
Bihar,Muzaffarpur,2013,0.86666667
Bihar,Muzaffarpur,2014,
Bihar,Muzaffarpur,2015,
Bihar,Muzaffarpur,2016,
Bihar,Muzaffarpur,2017,
Bihar,Muzaffarpur,2018,
Bihar,Nalanda,2000,
Bihar,Nalanda,2001,2.8333333
Bihar,Nalanda,2002,
Bihar,Nalanda,2003,
Bihar,Nalanda,2004,
Bihar,Nalanda,2005,5.1999998
Bihar,Nalanda,2006,
Bihar,Nalanda,2007,0.18000001
Bihar,Nalanda,2008,3.6899998
Bihar,Nalanda,2009,0.40000001
Bihar,Nalanda,2010,5.6933331
Bihar,Nalanda,2011,6.6900001
Bihar,Nalanda,2012,4.1999998
Bihar,Nalanda,2013,4.6230769
Bihar,Nalanda,2014,
Bihar,Nalanda,2015,
Bihar,Nalanda,2016,0
Bihar,Nalanda,2017,
Bihar,Nalanda,2018,
Bihar,Nawada,2000,
Bihar,Nawada,2001,0.039999999
Bihar,Nawada,2002,
Bihar,Nawada,2003,
Bihar,Nawada,2004,
Bihar,Nawada,2005,3.2533333
Bihar,Nawada,2006,
Bihar,Nawada,2007,2.6618421
Bihar,Nawada,2008,1.6700001
Bihar,Nawada,2009,
Bihar,Nawada,2010,2.5079999
Bihar,Nawada,2011,2.1266668
Bihar,Nawada,2012,1.9
Bihar,Nawada,2013,1.8666667
Bihar,Nawada,2014,
Bihar,Nawada,2015,
Bihar,Nawada,2016,0
Bihar,Nawada,2017,
Bihar,Nawada,2018,
Bihar,Pashchim Champaran,2000,7.1199999
Bihar,Pashchim Champaran,2001,2.7897513
Bihar,Pashchim Champaran,2002,
Bihar,Pashchim Champaran,2003,
Bihar,Pashchim Champaran,2004,
Bihar,Pashchim Champaran,2005,
Bihar,Pashchim Champaran,2006,
Bihar,Pashchim Champaran,2007,
Bihar,Pashchim Champaran,2008,0.40000001
Bihar,Pashchim Champaran,2009,0.40000001
Bihar,Pashchim Champaran,2010,1.612
Bihar,Pashchim Champaran,2011,2.6900001
Bihar,Pashchim Champaran,2012,0.92000002
Bihar,Pashchim Champaran,2013,0.89500004
Bihar,Pashchim Champaran,2014,
Bihar,Pashchim Champaran,2015,
Bihar,Pashchim Champaran,2016,
Bihar,Pashchim Champaran,2017,
Bihar,Pashchim Champaran,2018,
Bihar,Patna,2000,3.8636773
Bihar,Patna,2001,4.7066669
Bihar,Patna,2002,
Bihar,Patna,2003,
Bihar,Patna,2004,
Bihar,Patna,2005,2.4199998
Bihar,Patna,2006,
Bihar,Patna,2007,10.77
Bihar,Patna,2008,3.6844444
Bihar,Patna,2009,1.6900001
Bihar,Patna,2010,3.1000001
Bihar,Patna,2011,3.26
Bihar,Patna,2012,3.0999999
Bihar,Patna,2013,2.9460001
Bihar,Patna,2014,
Bihar,Patna,2015,
Bihar,Patna,2016,0
Bihar,Patna,2017,
Bihar,Patna,2018,
Bihar,Purbi Champaran,2000,7.1599998
Bihar,Purbi Champaran,2001,1.42
Bihar,Purbi Champaran,2002,
Bihar,Purbi Champaran,2003,
Bihar,Purbi Champaran,2004,
Bihar,Purbi Champaran,2005,
Bihar,Purbi Champaran,2006,
Bihar,Purbi Champaran,2007,
Bihar,Purbi Champaran,2008,2.6800001
Bihar,Purbi Champaran,2009,2.4233334
Bihar,Purbi Champaran,2010,1.3285714
Bihar,Purbi Champaran,2011,2.5483551
Bihar,Purbi Champaran,2012,1.0600001
Bihar,Purbi Champaran,2013,1.34
Bihar,Purbi Champaran,2014,
Bihar,Purbi Champaran,2015,
Bihar,Purbi Champaran,2016,
Bihar,Purbi Champaran,2017,
Bihar,Purbi Champaran,2018,
Bihar,Purnia,2000,0.90365112
Bihar,Purnia,2001,0.22
Bihar,Purnia,2002,
Bihar,Purnia,2003,
Bihar,Purnia,2004,1.1333333
Bihar,Purnia,2005,0.38
Bihar,Purnia,2006,
Bihar,Purnia,2007,0.38
Bihar,Purnia,2008,2
Bihar,Purnia,2009,1.22
Bihar,Purnia,2010,
Bihar,Purnia,2011,2.25
Bihar,Purnia,2012,0.44
Bihar,Purnia,2013,2.2857141
Bihar,Purnia,2014,
Bihar,Purnia,2015,
Bihar,Purnia,2016,0
Bihar,Purnia,2017,
Bihar,Purnia,2018,
Bihar,Rohtas,2000,
Bihar,Rohtas,2001,
Bihar,Rohtas,2002,
Bihar,Rohtas,2003,
Bihar,Rohtas,2004,3.1399999
Bihar,Rohtas,2005,0.80000001
Bihar,Rohtas,2006,
Bihar,Rohtas,2007,4.3600001
Bihar,Rohtas,2008,0.1
Bihar,Rohtas,2009,
Bihar,Rohtas,2010,1.63
Bihar,Rohtas,2011,1.1633333
Bihar,Rohtas,2012,2.1900001
Bihar,Rohtas,2013,2.1355555
Bihar,Rohtas,2014,
Bihar,Rohtas,2015,
Bihar,Rohtas,2016,
Bihar,Rohtas,2017,
Bihar,Rohtas,2018,
Bihar,Saharsa,2000,1.6533333
Bihar,Saharsa,2001,
Bihar,Saharsa,2002,
Bihar,Saharsa,2003,
Bihar,Saharsa,2004,
Bihar,Saharsa,2005,
Bihar,Saharsa,2006,
Bihar,Saharsa,2007,
Bihar,Saharsa,2008,1.0039999
Bihar,Saharsa,2009,0.38
Bihar,Saharsa,2010,0.21000001
Bihar,Saharsa,2011,1.9657143
Bihar,Saharsa,2012,0.28
Bihar,Saharsa,2013,1.0628572
Bihar,Saharsa,2014,
Bihar,Saharsa,2015,
Bihar,Saharsa,2016,
Bihar,Saharsa,2017,
Bihar,Saharsa,2018,
Bihar,Samastipur,2000,
Bihar,Samastipur,2001,
Bihar,Samastipur,2002,
Bihar,Samastipur,2003,
Bihar,Samastipur,2004,1.38
Bihar,Samastipur,2005,
Bihar,Samastipur,2006,1.3975005
Bihar,Samastipur,2007,
Bihar,Samastipur,2008,2.48
Bihar,Samastipur,2009,
Bihar,Samastipur,2010,
Bihar,Samastipur,2011,2.1800001
Bihar,Samastipur,2012,0.89999998
Bihar,Samastipur,2013,3.1900001
Bihar,Samastipur,2014,
Bihar,Samastipur,2015,
Bihar,Samastipur,2016,
Bihar,Samastipur,2017,
Bihar,Samastipur,2018,
Bihar,Saran,2000,
Bihar,Saran,2001,1.9723899
Bihar,Saran,2002,
Bihar,Saran,2003,
