state,district,year,residualsodiumcarbonate
Madhya Pradesh,Jhabua,2016,
Madhya Pradesh,Jhabua,2017,
Madhya Pradesh,Katni,2003,
Madhya Pradesh,Katni,2004,
Madhya Pradesh,Katni,2005,
Madhya Pradesh,Katni,2008,
Madhya Pradesh,Katni,2012,
Madhya Pradesh,Katni,2013,
Madhya Pradesh,Katni,2016,
Madhya Pradesh,Khargone,2000,
Madhya Pradesh,Khargone,2003,
Madhya Pradesh,Khargone,2004,
Madhya Pradesh,Khargone,2005,
Madhya Pradesh,Khargone,2006,
Madhya Pradesh,Khargone,2008,
Madhya Pradesh,Khargone,2009,
Madhya Pradesh,Khargone,2010,
Madhya Pradesh,Khargone,2011,
Madhya Pradesh,Khargone,2012,
Madhya Pradesh,Khargone,2013,
Madhya Pradesh,Khargone,2016,
Madhya Pradesh,Mandla,2000,
Madhya Pradesh,Mandla,2003,
Madhya Pradesh,Mandla,2004,
Madhya Pradesh,Mandla,2005,
Madhya Pradesh,Mandla,2006,
Madhya Pradesh,Mandla,2016,
Madhya Pradesh,Mandsaur,2003,
Madhya Pradesh,Mandsaur,2006,
Madhya Pradesh,Mandsaur,2013,
Madhya Pradesh,Mandsaur,2016,
Madhya Pradesh,Morena,2003,
Madhya Pradesh,Morena,2016,
Madhya Pradesh,Narsimhapur,2003,
Madhya Pradesh,Narsimhapur,2006,
Madhya Pradesh,Narsimhapur,2016,
Madhya Pradesh,Narsinghpur,2000,
Madhya Pradesh,Narsinghpur,2001,
Madhya Pradesh,Narsinghpur,2002,
Madhya Pradesh,Narsinghpur,2003,
Madhya Pradesh,Narsinghpur,2006,
Madhya Pradesh,Narsinghpur,2008,
Madhya Pradesh,Narsinghpur,2011,
Madhya Pradesh,Narsinghpur,2013,
Madhya Pradesh,Narsinghpur,2016,
Madhya Pradesh,Neemuch,2003,
Madhya Pradesh,Neemuch,2006,
Madhya Pradesh,Neemuch,2011,
Madhya Pradesh,Neemuch,2016,
Madhya Pradesh,Panna,2003,
Madhya Pradesh,Panna,2006,
Madhya Pradesh,Panna,2008,
Madhya Pradesh,Panna,2016,
Madhya Pradesh,Raisen,2003,
Madhya Pradesh,Raisen,2015,
Madhya Pradesh,Raisen,2016,
Madhya Pradesh,Rajgarh,2003,
Madhya Pradesh,Rajgarh,2015,
Madhya Pradesh,Rajgarh,2016,
Madhya Pradesh,Ratlam,2003,
Madhya Pradesh,Ratlam,2011,
Madhya Pradesh,Ratlam,2016,
Madhya Pradesh,Rewa,2000,
Madhya Pradesh,Rewa,2003,
Madhya Pradesh,Rewa,2016,
Madhya Pradesh,Sagar,2003,
Madhya Pradesh,Sagar,2016,
Madhya Pradesh,Satna,2000,
Madhya Pradesh,Satna,2003,
Madhya Pradesh,Satna,2006,
Madhya Pradesh,Satna,2016,
Madhya Pradesh,Sehore,2003,
Madhya Pradesh,Sehore,2016,
Madhya Pradesh,Seoni,2000,
Madhya Pradesh,Seoni,2003,
Madhya Pradesh,Seoni,2006,
Madhya Pradesh,Seoni,2015,
Madhya Pradesh,Seoni,2016,
Madhya Pradesh,Shahdol,2000,
Madhya Pradesh,Shahdol,2003,
Madhya Pradesh,Shahdol,2004,
Madhya Pradesh,Shahdol,2005,
Madhya Pradesh,Shahdol,2007,
Madhya Pradesh,Shahdol,2012,
Madhya Pradesh,Shahdol,2016,
Madhya Pradesh,Shajapur,2003,
Madhya Pradesh,Shajapur,2006,
Madhya Pradesh,Shajapur,2012,
Madhya Pradesh,Shajapur,2016,
Madhya Pradesh,Sheopur,2003,
Madhya Pradesh,Sheopur,2016,
Madhya Pradesh,Shivpuri,2003,
Madhya Pradesh,Shivpuri,2006,
Madhya Pradesh,Shivpuri,2016,
Madhya Pradesh,Sidhi,2000,
Madhya Pradesh,Sidhi,2003,
Madhya Pradesh,Sidhi,2005,
Madhya Pradesh,Sidhi,2012,
Madhya Pradesh,Sidhi,2013,
Madhya Pradesh,Sidhi,2016,
Madhya Pradesh,Singrauli,2000,
Madhya Pradesh,Singrauli,2002,
Madhya Pradesh,Singrauli,2003,
Madhya Pradesh,Singrauli,2005,
Madhya Pradesh,Singrauli,2008,
Madhya Pradesh,Singrauli,2016,
Madhya Pradesh,Tikamgarh,2003,
Madhya Pradesh,Tikamgarh,2005,
Madhya Pradesh,Tikamgarh,2010,
Madhya Pradesh,Tikamgarh,2016,
Madhya Pradesh,Ujjain,2000,
Madhya Pradesh,Ujjain,2003,
Madhya Pradesh,Ujjain,2011,
Madhya Pradesh,Umaria,2000,
Madhya Pradesh,Umaria,2002,
Madhya Pradesh,Umaria,2003,
Madhya Pradesh,Umaria,2004,
Madhya Pradesh,Umaria,2005,
Madhya Pradesh,Umaria,2008,
Madhya Pradesh,Umaria,2016,
Madhya Pradesh,Vidisha,2003,
Madhya Pradesh,Vidisha,2015,
Madhya Pradesh,Vidisha,2016,
Madhya Pradesh,West Nimar,2003,
Madhya Pradesh,West Nimar,2013,
Madhya Pradesh,West Nimar,2016,
Maharashtra,Ahmednagar,2003,
Maharashtra,Ahmednagar,2010,
Maharashtra,Ahmednagar,2011,
Maharashtra,Ahmednagar,2013,
Maharashtra,Akola,2003,
Maharashtra,Akola,2010,
Maharashtra,Akola,2011,
Maharashtra,Akola,2012,
Maharashtra,Akola,2013,
Maharashtra,Amravati,2003,
Maharashtra,Amravati,2010,
Maharashtra,Amravati,2011,
Maharashtra,Aurangabad,2003,
Maharashtra,Aurangabad,2006,
Maharashtra,Beed,2005,
Maharashtra,Beed,2010,
Maharashtra,Beed,2011,
Maharashtra,Beed,2013,
Maharashtra,Bhandara,2003,
Maharashtra,Bhandara,2010,
Maharashtra,Bhandara,2011,
Maharashtra,Bhandara,2012,
Maharashtra,Buldhana,2003,
Maharashtra,Buldhana,2010,
Maharashtra,Buldhana,2011,
Maharashtra,Buldhana,2012,
Maharashtra,Buldhana,2013,
Maharashtra,Chandrapur,2003,
Maharashtra,Chandrapur,2010,
Maharashtra,Chandrapur,2011,
Maharashtra,Dhule,2003,
Maharashtra,Dhule,2010,
Maharashtra,Dhule,2011,
Maharashtra,Dhule,2013,
Maharashtra,Dhule,2015,
Maharashtra,Gadchiroli,2003,
Maharashtra,Gadchiroli,2010,
Maharashtra,Gadchiroli,2011,
Maharashtra,Gadchiroli,2013,
Maharashtra,Gondia,2003,
Maharashtra,Gondia,2010,
Maharashtra,Gondia,2011,
Maharashtra,Hingoli,2002,
Maharashtra,Hingoli,2003,
Maharashtra,Hingoli,2005,
Maharashtra,Hingoli,2006,
Maharashtra,Hingoli,2008,
Maharashtra,Hingoli,2009,
Maharashtra,Hingoli,2010,
Maharashtra,Hingoli,2011,
Maharashtra,Hingoli,2013,
Maharashtra,Hingoli,2015,
Maharashtra,Jalgaon,2003,
Maharashtra,Jalgaon,2010,
Maharashtra,Jalgaon,2011,
Maharashtra,Jalgaon,2013,
Maharashtra,Jalna,2003,
Maharashtra,Jalna,2010,
Maharashtra,Jalna,2011,
Maharashtra,Jalna,2012,
Maharashtra,Jalna,2013,
Maharashtra,Kolhapur,2003,
Maharashtra,Kolhapur,2005,
Maharashtra,Kolhapur,2008,
Maharashtra,Kolhapur,2010,
Maharashtra,Kolhapur,2011,
Maharashtra,Kolhapur,2012,
Maharashtra,Kolhapur,2013,
Maharashtra,Latur,2003,
Maharashtra,Latur,2005,
Maharashtra,Latur,2007,
Maharashtra,Latur,2008,
Maharashtra,Latur,2009,
Maharashtra,Latur,2010,
Maharashtra,Latur,2011,
Maharashtra,Latur,2012,
Maharashtra,Latur,2013,
Maharashtra,Mumbai Suburban,2000,
Maharashtra,Mumbai Suburban,2002,
Maharashtra,Mumbai Suburban,2003,
Maharashtra,Mumbai Suburban,2005,
Maharashtra,Mumbai Suburban,2006,
Maharashtra,Mumbai Suburban,2007,
Maharashtra,Mumbai Suburban,2008,
Maharashtra,Mumbai Suburban,2010,
Maharashtra,Mumbai Suburban,2011,
Maharashtra,Mumbai Suburban,2012,
Maharashtra,Mumbai Suburban,2013,
Maharashtra,Mumbai Suburban,2014,
Maharashtra,Mumbai Suburban,2015,
Maharashtra,Mumbai Suburban,2016,
Maharashtra,Mumbai,2003,
Maharashtra,Mumbai,2005,
Maharashtra,Mumbai,2010,
Maharashtra,Mumbai,2011,
Maharashtra,Mumbai,2013,
Maharashtra,Mumbai,2015,
Maharashtra,Nagpur,2003,
Maharashtra,Nagpur,2010,
Maharashtra,Nagpur,2011,
Maharashtra,Nagpur,2013,
Maharashtra,Nanded,2003,
Maharashtra,Nanded,2010,
Maharashtra,Nanded,2011,
Maharashtra,Nanded,2012,
Maharashtra,Nanded,2013,
Maharashtra,Nandurbar,2003,
Maharashtra,Nandurbar,2005,
Maharashtra,Nandurbar,2006,
Maharashtra,Nandurbar,2010,
Maharashtra,Nandurbar,2011,
Maharashtra,Nandurbar,2013,
Maharashtra,Nashik,2003,
Maharashtra,Nashik,2010,
Maharashtra,Nashik,2011,
Maharashtra,Osmanabad,2003,
Maharashtra,Osmanabad,2005,
Maharashtra,Osmanabad,2007,
Maharashtra,Osmanabad,2008,
Maharashtra,Osmanabad,2009,
Maharashtra,Osmanabad,2010,
Maharashtra,Osmanabad,2011,
Maharashtra,Osmanabad,2012,
Maharashtra,Osmanabad,2013,
Maharashtra,Parbhani,2003,
Maharashtra,Parbhani,2010,
Maharashtra,Parbhani,2011,
Maharashtra,Parbhani,2012,
Maharashtra,Parbhani,2013,
Maharashtra,Pune,2003,
Maharashtra,Pune,2010,
Maharashtra,Pune,2011,
Maharashtra,Pune,2013,
Maharashtra,Raigad,2000,
Maharashtra,Raigad,2003,
Maharashtra,Raigad,2006,
Maharashtra,Raigad,2007,
Maharashtra,Raigad,2008,
Maharashtra,Raigad,2009,
Maharashtra,Raigad,2010,
Maharashtra,Raigad,2011,
Maharashtra,Raigad,2012,
Maharashtra,Raigad,2013,
Maharashtra,Raigarh,2003,
Maharashtra,Ratnagiri,2003,
Maharashtra,Ratnagiri,2004,
Maharashtra,Ratnagiri,2010,
Maharashtra,Ratnagiri,2011,
Maharashtra,Ratnagiri,2012,
Maharashtra,Sangli,2003,
Maharashtra,Sangli,2004,
Maharashtra,Sangli,2005,
Maharashtra,Sangli,2010,
Maharashtra,Sangli,2011,
Maharashtra,Sangli,2012,
Maharashtra,Sangli,2013,
Maharashtra,Satara,2003,
Maharashtra,Satara,2010,
Maharashtra,Satara,2011,
Maharashtra,Satara,2012,
Maharashtra,Satara,2013,
Maharashtra,Sindhudurg,2003,
Maharashtra,Sindhudurg,2010,
Maharashtra,Sindhudurg,2011,
Maharashtra,Solapur,2003,
Maharashtra,Solapur,2004,
Maharashtra,Solapur,2005,
Maharashtra,Solapur,2010,
Maharashtra,Solapur,2011,
Maharashtra,Solapur,2012,
Maharashtra,Solapur,2013,
Maharashtra,Thane,2003,
Maharashtra,Thane,2010,
Maharashtra,Thane,2011,
Maharashtra,Thane,2013,
Maharashtra,Wardha,2003,
Maharashtra,Wardha,2010,
Maharashtra,Wardha,2011,
Maharashtra,Washim,2003,
Maharashtra,Washim,2005,
Maharashtra,Washim,2010,
Maharashtra,Washim,2011,
Maharashtra,Washim,2012,
Maharashtra,Washim,2013,
Maharashtra,Yavatmal,2003,
Maharashtra,Yavatmal,2010,
Maharashtra,Yavatmal,2011,
Maharashtra,Yavatmal,2013,
Meghalaya,East Garo Hills,2000,
Meghalaya,East Garo Hills,2001,
Meghalaya,East Garo Hills,2002,
Meghalaya,East Garo Hills,2003,
Meghalaya,East Garo Hills,2004,
Meghalaya,East Garo Hills,2009,
Meghalaya,East Garo Hills,2011,
Meghalaya,East Garo Hills,2012,
Meghalaya,East Garo Hills,2013,
Meghalaya,East Garo Hills,2017,
Meghalaya,East Jaintia Hills,2000,
Meghalaya,East Jaintia Hills,2001,
Meghalaya,East Jaintia Hills,2002,
Meghalaya,East Jaintia Hills,2003,
Meghalaya,East Jaintia Hills,2004,
Meghalaya,East Jaintia Hills,2005,
Meghalaya,East Jaintia Hills,2006,
Meghalaya,East Jaintia Hills,2007,
Meghalaya,East Jaintia Hills,2008,
Meghalaya,East Jaintia Hills,2009,
Meghalaya,East Jaintia Hills,2010,
Meghalaya,East Jaintia Hills,2011,
Meghalaya,East Jaintia Hills,2012,
Meghalaya,East Jaintia Hills,2013,
Meghalaya,East Jaintia Hills,2014,
Meghalaya,East Jaintia Hills,2015,
Meghalaya,East Jaintia Hills,2016,
Meghalaya,East Jaintia Hills,2018,
Meghalaya,East Khasi Hills,2000,
Meghalaya,East Khasi Hills,2001,
Meghalaya,East Khasi Hills,2002,
Meghalaya,East Khasi Hills,2003,
Meghalaya,East Khasi Hills,2004,
Meghalaya,East Khasi Hills,2006,
Meghalaya,East Khasi Hills,2009,
Meghalaya,East Khasi Hills,2010,
Meghalaya,East Khasi Hills,2012,
Meghalaya,East Khasi Hills,2013,
Meghalaya,Ri Bhoi,2000,
Meghalaya,Ri Bhoi,2001,
Meghalaya,Ri Bhoi,2002,
Meghalaya,Ri Bhoi,2003,
Meghalaya,Ri Bhoi,2004,
Meghalaya,Ri Bhoi,2005,
Meghalaya,Ri Bhoi,2006,
Meghalaya,Ri Bhoi,2007,
Meghalaya,Ri Bhoi,2008,
Meghalaya,Ri Bhoi,2010,
Meghalaya,Ri Bhoi,2011,
Meghalaya,Ri Bhoi,2012,
Meghalaya,Ri Bhoi,2013,
Meghalaya,Ri Bhoi,2016,
Meghalaya,South Garo Hills,2000,
Meghalaya,South Garo Hills,2001,
Meghalaya,South Garo Hills,2002,
Meghalaya,South Garo Hills,2003,
Meghalaya,South Garo Hills,2004,
Meghalaya,South Garo Hills,2005,
Meghalaya,South Garo Hills,2007,
Meghalaya,South Garo Hills,2008,
Meghalaya,South Garo Hills,2009,
Meghalaya,South Garo Hills,2010,
Meghalaya,South Garo Hills,2011,
Meghalaya,South Garo Hills,2012,
Meghalaya,South Garo Hills,2013,
Meghalaya,South Garo Hills,2014,
Meghalaya,South Garo Hills,2015,
Meghalaya,South Garo Hills,2016,
Meghalaya,South Garo Hills,2017,
Meghalaya,South Garo Hills,2018,
Meghalaya,West Garo Hills,2000,
Meghalaya,West Garo Hills,2001,
Meghalaya,West Garo Hills,2002,
Meghalaya,West Garo Hills,2003,
Meghalaya,West Garo Hills,2004,
Meghalaya,West Garo Hills,2008,
Meghalaya,West Garo Hills,2009,
Meghalaya,West Garo Hills,2010,
Meghalaya,West Garo Hills,2011,
Meghalaya,West Garo Hills,2012,
Meghalaya,West Garo Hills,2013,
Meghalaya,West Jaintia Hills,2000,
Meghalaya,West Jaintia Hills,2001,
Meghalaya,West Jaintia Hills,2002,
Meghalaya,West Jaintia Hills,2003,
Meghalaya,West Jaintia Hills,2004,
Meghalaya,West Jaintia Hills,2005,
Meghalaya,West Jaintia Hills,2007,
Meghalaya,West Jaintia Hills,2009,
Meghalaya,West Jaintia Hills,2010,
Meghalaya,West Jaintia Hills,2011,
Meghalaya,West Jaintia Hills,2012,
Meghalaya,West Jaintia Hills,2013,
Meghalaya,West Jaintia Hills,2016,
Meghalaya,West Khasi Hills,2000,
Meghalaya,West Khasi Hills,2001,
Meghalaya,West Khasi Hills,2002,
Meghalaya,West Khasi Hills,2003,
Meghalaya,West Khasi Hills,2004,
Meghalaya,West Khasi Hills,2005,
Meghalaya,West Khasi Hills,2006,
Meghalaya,West Khasi Hills,2007,
Meghalaya,West Khasi Hills,2008,
Meghalaya,West Khasi Hills,2009,
Meghalaya,West Khasi Hills,2010,
Meghalaya,West Khasi Hills,2011,
Meghalaya,West Khasi Hills,2012,
Meghalaya,West Khasi Hills,2013,
Meghalaya,West Khasi Hills,2014,
Meghalaya,West Khasi Hills,2015,
Meghalaya,West Khasi Hills,2016,
Nagaland,Dimapur,2000,
Nagaland,Dimapur,2001,
Nagaland,Dimapur,2002,
Nagaland,Dimapur,2003,
Nagaland,Dimapur,2004,
Nagaland,Dimapur,2007,
Nagaland,Dimapur,2008,
Nagaland,Dimapur,2009,
Nagaland,Dimapur,2010,
Nagaland,Dimapur,2011,
Nagaland,Dimapur,2012,
Nagaland,Dimapur,2013,
Nagaland,Dimapur,2017,
Nagaland,Dimapur,2018,
Nagaland,Kohima,2000,
Nagaland,Kohima,2001,
Nagaland,Kohima,2002,
Nagaland,Kohima,2003,
Nagaland,Kohima,2004,
Nagaland,Kohima,2007,
Nagaland,Kohima,2008,
Nagaland,Kohima,2009,
Nagaland,Kohima,2010,
Nagaland,Kohima,2011,
Nagaland,Kohima,2012,
Nagaland,Kohima,2013,
Nagaland,Kohima,2014,
Nagaland,Kohima,2015,
Nagaland,Kohima,2016,
Nagaland,Kohima,2017,
Nagaland,Kohima,2018,
Nagaland,Mon,2000,
Nagaland,Mon,2001,
Nagaland,Mon,2002,
Nagaland,Mon,2003,
Nagaland,Mon,2004,
Nagaland,Mon,2005,
Nagaland,Mon,2006,
Nagaland,Mon,2007,
Nagaland,Mon,2008,
Nagaland,Mon,2009,
Nagaland,Mon,2010,
Nagaland,Mon,2011,
Nagaland,Mon,2012,
Nagaland,Mon,2013,
Nagaland,Mon,2014,
Nagaland,Mon,2015,
Nagaland,Mon,2016,
Nagaland,Mon,2017,
Nagaland,Mon,2018,
Nagaland,Wokha,2000,
Nagaland,Wokha,2001,
Nagaland,Wokha,2002,
Nagaland,Wokha,2003,
Nagaland,Wokha,2004,
Nagaland,Wokha,2005,
Nagaland,Wokha,2006,
Nagaland,Wokha,2007,
Nagaland,Wokha,2008,
Nagaland,Wokha,2009,
Nagaland,Wokha,2010,
Nagaland,Wokha,2011,
Nagaland,Wokha,2012,
Nagaland,Wokha,2013,
Nagaland,Wokha,2014,
Nagaland,Wokha,2015,
Nagaland,Wokha,2016,
Nagaland,Wokha,2017,
Nagaland,Wokha,2018,
Odisha,Anugul,2000,
Odisha,Anugul,2001,
Odisha,Anugul,2002,
Odisha,Anugul,2003,
Odisha,Anugul,2004,
Odisha,Anugul,2005,
Odisha,Anugul,2006,
Odisha,Anugul,2007,
Odisha,Anugul,2008,
Odisha,Anugul,2010,
Odisha,Anugul,2011,
Odisha,Anugul,2017,
Odisha,Balangir,2000,
Odisha,Balangir,2001,
Odisha,Balangir,2002,
Odisha,Balangir,2003,
Odisha,Balangir,2004,
Odisha,Balangir,2005,
Odisha,Balangir,2006,
Odisha,Balangir,2007,
Odisha,Balangir,2008,
Odisha,Balangir,2010,
Odisha,Balangir,2011,
Odisha,Balangir,2016,
Odisha,Balangir,2017,
Odisha,Baleshwar,2000,
Odisha,Baleshwar,2001,
Odisha,Baleshwar,2002,
Odisha,Baleshwar,2003,
Odisha,Baleshwar,2004,
Odisha,Baleshwar,2005,
Odisha,Baleshwar,2006,
Odisha,Baleshwar,2007,
Odisha,Baleshwar,2008,
Odisha,Baleshwar,2010,
Odisha,Baleshwar,2011,
Odisha,Baleshwar,2016,
Odisha,Baleshwar,2017,
Odisha,Bargarh,2000,
Odisha,Bargarh,2001,
Odisha,Bargarh,2002,
Odisha,Bargarh,2003,
Odisha,Bargarh,2004,
Odisha,Bargarh,2005,
Odisha,Bargarh,2006,
Odisha,Bargarh,2007,
Odisha,Bargarh,2008,
Odisha,Bargarh,2010,
Odisha,Bargarh,2011,
Odisha,Bargarh,2016,
Odisha,Bargarh,2017,
Odisha,Bhadrak,2000,
Odisha,Bhadrak,2001,
Odisha,Bhadrak,2002,
Odisha,Bhadrak,2003,
Odisha,Bhadrak,2004,
Odisha,Bhadrak,2005,
Odisha,Bhadrak,2006,
Odisha,Bhadrak,2007,
Odisha,Bhadrak,2008,
Odisha,Bhadrak,2010,
Odisha,Bhadrak,2011,
Odisha,Bhadrak,2016,
Odisha,Bhadrak,2017,
Odisha,Boudh,2000,
Odisha,Boudh,2001,
Odisha,Boudh,2002,
Odisha,Boudh,2003,
Odisha,Boudh,2004,
Odisha,Boudh,2005,
Odisha,Boudh,2006,
Odisha,Boudh,2007,
Odisha,Boudh,2008,
Odisha,Boudh,2010,
Odisha,Boudh,2011,
Odisha,Boudh,2016,
Odisha,Boudh,2017,
Odisha,Cuttack,2000,
Odisha,Cuttack,2001,
Odisha,Cuttack,2002,
Odisha,Cuttack,2003,
Odisha,Cuttack,2004,
Odisha,Cuttack,2005,
Odisha,Cuttack,2006,
Odisha,Cuttack,2007,
Odisha,Cuttack,2008,
Odisha,Cuttack,2010,
Odisha,Cuttack,2011,
Odisha,Cuttack,2016,
Odisha,Cuttack,2017,
Odisha,Deogarh,2000,
Odisha,Deogarh,2001,
Odisha,Deogarh,2002,
Odisha,Deogarh,2003,
Odisha,Deogarh,2004,
Odisha,Deogarh,2005,
Odisha,Deogarh,2006,
Odisha,Deogarh,2007,
Odisha,Deogarh,2008,
Odisha,Deogarh,2010,
Odisha,Deogarh,2011,
Odisha,Deogarh,2016,
Odisha,Deogarh,2017,
Odisha,Dhenkanal,2000,
Odisha,Dhenkanal,2001,
Odisha,Dhenkanal,2002,
Odisha,Dhenkanal,2003,
Odisha,Dhenkanal,2004,
Odisha,Dhenkanal,2005,
Odisha,Dhenkanal,2006,
Odisha,Dhenkanal,2007,
Odisha,Dhenkanal,2008,
Odisha,Dhenkanal,2010,
Odisha,Dhenkanal,2011,
Odisha,Dhenkanal,2016,
Odisha,Dhenkanal,2017,
Odisha,Gajapati,2000,
Odisha,Gajapati,2001,
Odisha,Gajapati,2002,
Odisha,Gajapati,2003,
Odisha,Gajapati,2004,
Odisha,Gajapati,2005,
Odisha,Gajapati,2006,
Odisha,Gajapati,2007,
Odisha,Gajapati,2008,
Odisha,Gajapati,2010,
Odisha,Gajapati,2011,
Odisha,Gajapati,2016,
Odisha,Gajapati,2017,
Odisha,Ganjam,2000,
Odisha,Ganjam,2001,
Odisha,Ganjam,2002,
Odisha,Ganjam,2003,
Odisha,Ganjam,2004,
Odisha,Ganjam,2005,
Odisha,Ganjam,2006,
Odisha,Ganjam,2007,
Odisha,Ganjam,2008,
Odisha,Ganjam,2010,
Odisha,Ganjam,2011,
Odisha,Ganjam,2016,
Odisha,Ganjam,2017,
Odisha,Jagatsinghapur,2000,
Odisha,Jagatsinghapur,2001,
Odisha,Jagatsinghapur,2002,
Odisha,Jagatsinghapur,2003,
Odisha,Jagatsinghapur,2004,
Odisha,Jagatsinghapur,2005,
Odisha,Jagatsinghapur,2006,
Odisha,Jagatsinghapur,2007,
Odisha,Jagatsinghapur,2008,
Odisha,Jagatsinghapur,2010,
Odisha,Jagatsinghapur,2011,
Odisha,Jagatsinghapur,2016,
Odisha,Jagatsinghapur,2017,
Odisha,Jajapur,2000,
Odisha,Jajapur,2001,
Odisha,Jajapur,2002,
Odisha,Jajapur,2003,
Odisha,Jajapur,2004,
Odisha,Jajapur,2005,
Odisha,Jajapur,2006,
Odisha,Jajapur,2007,
Odisha,Jajapur,2008,
Odisha,Jajapur,2010,
Odisha,Jajapur,2011,
Odisha,Jajapur,2016,
Odisha,Jajapur,2017,
Odisha,Jharsuguda,2000,
Odisha,Jharsuguda,2001,
Odisha,Jharsuguda,2002,
Odisha,Jharsuguda,2003,
Odisha,Jharsuguda,2004,
Odisha,Jharsuguda,2005,
Odisha,Jharsuguda,2006,
Odisha,Jharsuguda,2007,
Odisha,Jharsuguda,2008,
Odisha,Jharsuguda,2009,
Odisha,Jharsuguda,2010,
Odisha,Jharsuguda,2011,
Odisha,Jharsuguda,2016,
Odisha,Jharsuguda,2017,
Odisha,Kalahandi,2000,
Odisha,Kalahandi,2001,
Odisha,Kalahandi,2002,
Odisha,Kalahandi,2003,
Odisha,Kalahandi,2004,
Odisha,Kalahandi,2005,
Odisha,Kalahandi,2006,
Odisha,Kalahandi,2007,
Odisha,Kalahandi,2008,
Odisha,Kalahandi,2010,
Odisha,Kalahandi,2011,
Odisha,Kalahandi,2016,
Odisha,Kalahandi,2017,
Odisha,Kandhamal,2000,
Odisha,Kandhamal,2001,
Odisha,Kandhamal,2002,
Odisha,Kandhamal,2003,
Odisha,Kandhamal,2004,
Odisha,Kandhamal,2005,
Odisha,Kandhamal,2006,
Odisha,Kandhamal,2007,
Odisha,Kandhamal,2008,
Odisha,Kandhamal,2009,
Odisha,Kandhamal,2010,
Odisha,Kandhamal,2011,
Odisha,Kandhamal,2012,
Odisha,Kandhamal,2013,
Odisha,Kandhamal,2014,
Odisha,Kandhamal,2015,
Odisha,Kandhamal,2016,
Odisha,Kandhamal,2017,
Odisha,Kendrapara,2000,
Odisha,Kendrapara,2001,
Odisha,Kendrapara,2002,
Odisha,Kendrapara,2003,
Odisha,Kendrapara,2004,
Odisha,Kendrapara,2005,
Odisha,Kendrapara,2006,
Odisha,Kendrapara,2007,
Odisha,Kendrapara,2008,
Odisha,Kendrapara,2010,
Odisha,Kendrapara,2011,
Odisha,Kendrapara,2016,
Odisha,Kendrapara,2017,
Odisha,Kendujhar,2000,
Odisha,Kendujhar,2001,
Odisha,Kendujhar,2002,
Odisha,Kendujhar,2003,
Odisha,Kendujhar,2004,
Odisha,Kendujhar,2005,
Odisha,Kendujhar,2006,
Odisha,Kendujhar,2007,
Odisha,Kendujhar,2008,
Odisha,Kendujhar,2010,
Odisha,Kendujhar,2011,
Odisha,Kendujhar,2016,
Odisha,Kendujhar,2017,
Odisha,Khordha,2000,
Odisha,Khordha,2001,
Odisha,Khordha,2002,
Odisha,Khordha,2003,
Odisha,Khordha,2004,
Odisha,Khordha,2005,
Odisha,Khordha,2006,
Odisha,Khordha,2007,
Odisha,Khordha,2008,
Odisha,Khordha,2010,
Odisha,Khordha,2011,
Odisha,Khordha,2016,
Odisha,Khordha,2017,
Odisha,Koraput,2000,
Odisha,Koraput,2001,
Odisha,Koraput,2002,
Odisha,Koraput,2003,
Odisha,Koraput,2004,
Odisha,Koraput,2005,
Odisha,Koraput,2006,
Odisha,Koraput,2007,
Odisha,Koraput,2008,
Odisha,Koraput,2010,
Odisha,Koraput,2011,
Odisha,Koraput,2016,
Odisha,Koraput,2017,
Odisha,Malkangiri,2000,
Odisha,Malkangiri,2001,
Odisha,Malkangiri,2002,
Odisha,Malkangiri,2003,
Odisha,Malkangiri,2004,
Odisha,Malkangiri,2005,
Odisha,Malkangiri,2006,
Odisha,Malkangiri,2007,
Odisha,Malkangiri,2008,
Odisha,Malkangiri,2010,
Odisha,Malkangiri,2011,
Odisha,Malkangiri,2012,
Odisha,Malkangiri,2013,
Odisha,Malkangiri,2016,
Odisha,Malkangiri,2017,
Odisha,Mayurbhanj,2000,
Odisha,Mayurbhanj,2001,
Odisha,Mayurbhanj,2002,
Odisha,Mayurbhanj,2003,
Odisha,Mayurbhanj,2004,
Odisha,Mayurbhanj,2005,
Odisha,Mayurbhanj,2006,
Odisha,Mayurbhanj,2007,
Odisha,Mayurbhanj,2008,
Odisha,Mayurbhanj,2010,
Odisha,Mayurbhanj,2011,
Odisha,Mayurbhanj,2016,
Odisha,Mayurbhanj,2017,
Odisha,Nabarangpur,2000,
Odisha,Nabarangpur,2001,
Odisha,Nabarangpur,2002,
Odisha,Nabarangpur,2003,
Odisha,Nabarangpur,2004,
Odisha,Nabarangpur,2005,
Odisha,Nabarangpur,2006,
Odisha,Nabarangpur,2007,
Odisha,Nabarangpur,2008,
Odisha,Nabarangpur,2010,
Odisha,Nabarangpur,2011,
Odisha,Nabarangpur,2012,
Odisha,Nabarangpur,2013,
Odisha,Nabarangpur,2016,
Odisha,Nabarangpur,2017,
Odisha,Nayagarh,2000,
Odisha,Nayagarh,2001,
Odisha,Nayagarh,2002,
Odisha,Nayagarh,2003,
Odisha,Nayagarh,2004,
Odisha,Nayagarh,2005,
Odisha,Nayagarh,2006,
Odisha,Nayagarh,2007,
Odisha,Nayagarh,2008,
Odisha,Nayagarh,2010,
Odisha,Nayagarh,2011,
Odisha,Nayagarh,2016,
Odisha,Nayagarh,2017,
Odisha,Nuapada,2000,
